Application/Permit Number,Permit Type,Address,Category,Action Type,Work Type,Value,Application Date,Issue Date,Final Date,Expiration Date,Status,Master Use Permit,Latitude,Longitude
6469879,Construction,1003 ALASKAN WAY,COMMERCIAL,ADD/ALT,Plan Review,4000000,5/11/15,10/1/15,,4/1/17,Permit Issued,3017015,47.60410271,-122.3395934
6497081,Construction,601 UNION ST,COMMERCIAL,ALTER,Plan Review,18360,9/28/15,10/1/15,12/4/15,4/1/17,Permit Closed,,47.610431,-122.3320769
6489277,Construction,1000 4TH AVE S,COMMERCIAL,ADD/ALT,No plan review,5939,10/2/15,10/2/15,10/30/15,4/2/17,Permit Closed,,47.59440058,-122.3284052
6497972,Construction,12537 LAKE CITY WAY NE,COMMERCIAL,ADD/ALT,No plan review,8000,10/2/15,10/2/15,,4/2/17,Permit Issued,,47.72032318,-122.2950798
6497932,Construction,13344 1ST AVE NE,COMMERCIAL,ADD/ALT,No plan review,40000,10/2/15,10/2/15,,4/2/17,Permit Issued,,47.72617344,-122.3285295
6489502,Construction,13030 LINDEN AVE N,COMMERCIAL,ADD/ALT,No plan review,10600,9/29/15,10/2/15,11/4/15,4/2/17,Permit Closed,,47.72435767,-122.3469874
6453111,Construction,10700 MERIDIAN AVE N,COMMERCIAL,ADD/ALT,Plan Review,50000,9/9/15,10/2/15,,4/2/17,Permit Issued,,47.70732449,-122.3328049
6489955,Construction,900 4TH AVE,COMMERCIAL,ADD/ALT,Plan Review,35000,8/20/15,10/2/15,,4/2/17,Permit Issued,,47.60587719,-122.3320497
6472895,Construction,1624 BOREN AVE,COMMERCIAL,ADD/ALT,Plan Review,15000,8/4/15,10/2/15,,4/2/17,Permit Issued,,47.61531236,-122.3301899
6468018,Construction,1100 N NORTHLAKE WAY,COMMERCIAL,ADD/ALT,Plan Review,1650000,6/22/15,10/2/15,,4/2/17,Permit Issued,,47.64853259,-122.3435104
6443773,Construction,300 PINE ST,COMMERCIAL,ADD/ALT,Plan Review,8782584,12/22/14,10/2/15,,4/2/17,Permit Issued,,47.61130513,-122.3384511
6497913,Construction,1300 DEXTER AVE N,COMMERCIAL,NO CONSTRUCTION,No plan review,1,10/2/15,10/2/15,,4/2/17,Permit Issued,,47.63116139,-122.341948
6498257,Construction,500 UNION ST,COMMERCIAL,ADD/ALT,No plan review,75000,10/5/15,10/5/15,11/18/15,4/5/17,Permit Closed,,47.61003393,-122.3345338
6454704,Construction,411 1ST AVE S,COMMERCIAL,ADD/ALT,Plan Review,250000,2/10/15,10/5/15,,4/5/17,Permit Issued,,47.5987815,-122.3345909
6493885,Construction,6900 EAST GREEN LAKE WAY N,COMMERCIAL,ADD/ALT,No plan review,25000,10/6/15,10/6/15,,4/6/17,Permit Issued,,47.67815547,-122.3261466
6458087,Construction,815 E PINE ST,COMMERCIAL,ADD/ALT,Plan Review,150000,3/16/15,10/6/15,,4/6/17,Permit Issued,,47.61510908,-122.3213379
6491831,Construction,900 4TH AVE,COMMERCIAL,ALTER,Plan Review,910975,8/26/15,10/6/15,,4/6/17,Permit Issued,,47.60587719,-122.3320497
6427663,Construction,624 YALE AVE N,COMMERCIAL,NEW,Plan Review,22431225,12/2/14,10/6/15,,4/6/17,Permit Issued,3016059,47.62489222,-122.3306346
6498417,Construction,4501 CALIFORNIA AVE SW,COMMERCIAL,NO CONSTRUCTION,No plan review,1,10/6/15,10/6/15,,4/6/17,Permit Issued,,47.56282751,-122.3871147
6498418,Construction,3546 WEST MARGINAL WAY SW,COMMERCIAL,NO CONSTRUCTION,No plan review,1,10/6/15,10/6/15,,4/6/17,Permit Issued,,47.57251004,-122.3571157
6498726,Construction,7109 GREENWOOD AVE N,COMMERCIAL,ADD/ALT,No plan review,18000,10/7/15,10/7/15,11/30/15,4/7/17,Permit Closed,,47.68065422,-122.3555172
6498706,Construction,2201 WESTLAKE AVE,COMMERCIAL,ADD/ALT,No plan review,10000,10/7/15,10/7/15,,4/7/17,Permit Issued,,47.61811095,-122.3390982
6431323,Construction,217 PINE ST,COMMERCIAL,ADD/ALT,No plan review,350000,10/7/15,10/7/15,,4/7/17,Permit Issued,,47.61030312,-122.3388001
6498645,Construction,1518 6TH AVE,COMMERCIAL,ADD/ALT,No plan review,20000,10/7/15,10/7/15,,4/7/17,Permit Issued,,47.61164537,-122.3344724
6438805,Construction,1111 3RD AVE,COMMERCIAL,ADD/ALT,Plan Review,775000,5/20/15,10/7/15,,4/7/17,Permit Issued,,47.60655975,-122.3353464
6495770,Construction,1601 5TH AVE,COMMERCIAL,ALTER,Plan Review,907500,9/21/15,10/7/15,,4/7/17,Permit Issued,,47.61192997,-122.3371863
6495769,Construction,1601 5TH AVE,COMMERCIAL,ALTER,Plan Review,942500,9/21/15,10/7/15,,4/7/17,Permit Issued,,47.61192997,-122.3371863
6497749,Construction,4227 E MADISON ST,COMMERCIAL,ADD/ALT,No plan review,100000,10/8/15,10/8/15,,4/8/17,Permit Issued,,47.63590572,-122.2774189
6484296,Construction,400 FAIRVIEW AVE N,COMMERCIAL,ADD/ALT,Plan Review,35500,7/14/15,10/8/15,,4/8/17,Permit Issued,,47.62251637,-122.3339166
6483552,Construction,400 FAIRVIEW AVE N,COMMERCIAL,ADD/ALT,Plan Review,35500,7/14/15,10/8/15,,4/8/17,Permit Issued,,47.62251637,-122.3339166
6426899,Construction,6023 SW STEVENS ST,COMMERCIAL,ADD/ALT,Plan Review,175000,3/23/15,10/8/15,,4/8/17,Permit Issued,,47.57753975,-122.4103209
6480675,Construction,2815 2ND AVE,COMMERCIAL,ADD/ALT,Plan Review,80000,8/27/15,10/9/15,,4/9/17,Permit Issued,,47.61707021,-122.3514237
6483276,Construction,1660 HARBOR AVE SW,COMMERCIAL,ADD/ALT,Plan Review,245000,8/26/15,10/9/15,,4/9/17,Permit Issued,,47.58943405,-122.3806218
6464916,Construction,900 N 34TH ST,COMMERCIAL,ADD/ALT,Plan Review,200000,6/16/15,10/9/15,,4/9/17,Permit Issued,,47.64943047,-122.346832
6466919,Construction,1511 E MERCER ST,COMMERCIAL,ADD/ALT,Plan Review,23000,4/30/15,10/9/15,,4/9/17,Permit Issued,,47.62424919,-122.3122053
6493822,Construction,1100 OLIVE WAY,COMMERCIAL,ALTER,Plan Review,92000,9/9/15,10/9/15,,4/9/17,Permit Issued,,47.61597954,-122.3308696
6499197,Construction,2225 1ST AVE,COMMERCIAL,ADD/ALT,No plan review,40000,10/12/15,10/12/15,11/6/15,4/12/17,Permit Closed,,47.61295012,-122.3463908
6480558,Construction,4800 SAND POINT WAY NE,COMMERCIAL,ADD/ALT,Plan Review,1430000,8/31/15,10/12/15,,4/12/17,Permit Issued,,47.66231885,-122.2814725
6486941,Construction,315 1ST AVE N,COMMERCIAL,ADD/ALT,Plan Review,400000,8/19/15,10/12/15,,4/12/17,Permit Issued,,47.62158027,-122.3556997
6427782,Construction,300 PINE ST,COMMERCIAL,ADD/ALT,Plan Review,12500000,11/5/14,10/12/15,,4/12/17,Permit Issued,,47.61130513,-122.3384511
6495094,Construction,520 PIKE ST,COMMERCIAL,ALTER,Plan Review,45000,9/16/15,10/12/15,,4/12/17,Permit Issued,,47.61125861,-122.3349503
6494972,Construction,1100 OLIVE WAY,COMMERCIAL,ALTER,Plan Review,550000,9/16/15,10/12/15,,4/12/17,Permit Issued,,47.61597954,-122.3308696
6495832,Construction,520 PIKE ST,COMMERCIAL,ALTER,Plan Review,100000,9/21/15,10/12/15,,4/12/17,Permit Issued,,47.61125861,-122.3349503
6486310,Construction,5000 EAST MARGINAL WAY S,COMMERCIAL,TEMP,Plan Review,1,8/28/15,10/12/15,,4/12/17,Permit Issued,,47.55724818,-122.3383645
6499676,Construction,6411 12TH AVE NE,COMMERCIAL,ADD/ALT,No plan review,200000,10/13/15,10/13/15,,4/13/17,Permit Issued,,47.67453028,-122.3159129
6499611,Construction,710 2ND AVE,COMMERCIAL,ADD/ALT,No plan review,56000,10/13/15,10/13/15,,4/13/17,Permit Issued,,47.60360418,-122.3328929
6498711,Construction,1300 N 97TH ST,COMMERCIAL,ADD/ALT,No plan review,120000,10/13/15,10/13/15,,4/13/17,Permit Issued,,47.69978624,-122.3416224
6499607,Construction,1601 15TH AVE,COMMERCIAL,ADD/ALT,No plan review,250000,10/13/15,10/13/15,,4/13/17,Permit Issued,,47.61545762,-122.3130325
6493883,Construction,515 MADISON ST,COMMERCIAL,ADD/ALT,No plan review,17500,10/13/15,10/13/15,,4/13/17,Permit Issued,,47.60681773,-122.3307963
6499457,Construction,601 BELLEVUE AVE E,COMMERCIAL,ADD/ALT,No plan review,10000,10/13/15,10/13/15,,4/13/17,Permit Issued,,47.62442831,-122.3267912
6455862,Construction,3820 RAINIER AVE S,COMMERCIAL,ADD/ALT,Plan Review,50000,9/1/15,10/13/15,,4/13/17,Permit Issued,,47.56961856,-122.288825
6489151,Construction,1136 S ALBRO PL,COMMERCIAL,ADD/ALT,Plan Review,75000,8/31/15,10/13/15,12/3/15,4/13/17,Permit Closed,,47.54650878,-122.3170527
6478488,Construction,400 FAIRVIEW AVE N,COMMERCIAL,ADD/ALT,Plan Review,50000,8/20/15,10/13/15,,4/13/17,Permit Issued,,47.62251637,-122.3339166
6476768,Construction,220 W MERCER ST,COMMERCIAL,ADD/ALT,Plan Review,15000,8/19/15,10/13/15,,4/13/17,Permit Issued,,47.62495719,-122.3603742
6457920,Construction,1001 FAIRVIEW AVE N,COMMERCIAL,ADD/ALT,Plan Review,626120,8/4/15,10/13/15,,4/13/17,Permit Issued,,47.62902532,-122.3317433
6472030,Construction,2101 7TH AVE,COMMERCIAL,ADD/ALT,Plan Review,1590503,7/15/15,10/13/15,,4/13/17,Permit Issued,,47.61586972,-122.3393811
6476481,Construction,1531 UTAH AVE S,COMMERCIAL,ADD/ALT,Plan Review,165000,6/10/15,10/13/15,,4/13/17,Permit Issued,,47.58924534,-122.3356791
6457587,Construction,2680 NE 49TH ST,COMMERCIAL,ADD/ALT,Plan Review,79470,5/20/15,10/13/15,,4/13/17,Permit Issued,,47.66478224,-122.2980357
6350812,Construction,1715 E OLIVE WAY,COMMERCIAL,ADD/ALT,Plan Review,8000,3/2/15,10/13/15,,4/13/17,Permit Issued,,47.61951527,-122.3228363
6407866,Construction,4290 WHITMAN CT NE,COMMERCIAL,ADD/ALT,Plan Review,15000,8/26/14,10/13/15,,4/13/17,Permit Issued,,47.65948671,-122.3038572
6496013,Construction,509 OLIVE WAY,COMMERCIAL,ALTER,Plan Review,10000,9/22/15,10/13/15,,4/13/17,Permit Issued,,47.61275016,-122.3368671
6499880,Construction,1918 8TH AVE,COMMERCIAL,ADD/ALT,No plan review,6000,10/14/15,10/14/15,11/13/15,4/14/17,Permit Closed,,47.61540055,-122.3358177
6499874,Construction,500 BOREN AVE N,COMMERCIAL,ADD/ALT,No plan review,2000,10/14/15,10/14/15,,4/14/17,Permit Issued,,47.6238397,-122.335618
6499876,Construction,207 BOREN AVE N,COMMERCIAL,ADD/ALT,No plan review,2000,10/14/15,10/14/15,,4/14/17,Permit Issued,,47.62037756,-122.3362875
6499784,Construction,1515 5TH AVE W,COMMERCIAL,ADD/ALT,No plan review,35000,10/14/15,10/14/15,,4/14/17,Permit Issued,,47.63281397,-122.3640407
6493254,Construction,705 5TH AVE S,COMMERCIAL,ADD/ALT,Plan Review,3000,9/11/15,10/14/15,,4/14/17,Permit Issued,,47.59634748,-122.3280847
6479729,Construction,2915 1ST AVE S,COMMERCIAL,ADD/ALT,Plan Review,5000,7/7/15,10/14/15,,4/14/17,Permit Issued,,47.57719815,-122.3347623
6490336,Construction,1218 3RD AVE,COMMERCIAL,ALTER,Plan Review,488231,8/18/15,10/14/15,,4/14/17,Permit Issued,,47.60769331,-122.3354536
6412408,Construction,1550 W ARMORY WAY,COMMERCIAL,NEW,Plan Review,2483250,1/16/15,10/14/15,,4/14/17,Permit Issued,3017442,47.63849474,-122.3769606
6499961,Construction,206 3RD AVE S,COMMERCIAL,ADD/ALT,No plan review,1,10/15/15,10/15/15,,4/15/17,Permit Issued,,47.6005871,-122.3299048
6499834,Construction,4801 BEACON AVE S,COMMERCIAL,ADD/ALT,No plan review,80000,10/15/15,10/15/15,,4/15/17,Permit Issued,,47.55934671,-122.3050825
6458303,Construction,5913 RAINIER AVE S,COMMERCIAL,ADD/ALT,Plan Review,175000,9/21/15,10/15/15,,4/15/17,Permit Issued,3019790,47.54910453,-122.2774643
6500189,Construction,11555 DAYTON AVE N,COMMERCIAL,ADD/ALT,No plan review,42000,10/16/15,10/16/15,,4/16/17,Permit Issued,,47.7138803,-122.3535146
6492263,Construction,113 1ST AVE N,COMMERCIAL,ADD/ALT,No plan review,130000,10/16/15,10/16/15,,4/16/17,Permit Issued,,47.61906798,-122.3557953
6496343,Construction,1155 N 130TH ST,COMMERCIAL,ADD/ALT,Plan Review,149000,10/2/15,10/16/15,,4/16/17,Permit Issued,,47.72288665,-122.3424753
6437733,Construction,1560 N 115TH ST,COMMERCIAL,ADD/ALT,Plan Review,114745,9/24/15,10/16/15,,4/16/17,Permit Issued,,47.7137519,-122.3355747
6478852,Construction,1809 7TH AVE,COMMERCIAL,ADD/ALT,Plan Review,5000,9/22/15,10/16/15,,4/16/17,Permit Issued,,47.61375188,-122.3356752
6487679,Construction,501 12TH AVE S,COMMERCIAL,ADD/ALT,Plan Review,3000,9/4/15,10/16/15,,4/16/17,Permit Issued,,47.59818183,-122.3175166
6482039,Construction,1250 1ST AVE S,COMMERCIAL,ADD/ALT,Plan Review,14000,8/4/15,10/16/15,,4/16/17,Permit Issued,,47.59085645,-122.3335583
6479880,Construction,10215 LAKE CITY WAY NE,COMMERCIAL,ADD/ALT,Plan Review,15000,7/30/15,10/16/15,,4/16/17,Permit Issued,,47.70261016,-122.3021254
6476721,Construction,1225 N 45TH ST,COMMERCIAL,ADD/ALT,Plan Review,114986,7/30/15,10/16/15,,4/16/17,Permit Issued,,47.66124375,-122.3432937
6470683,Construction,2501 4TH AVE,COMMERCIAL,ADD/ALT,Plan Review,30000,7/14/15,10/16/15,,4/16/17,Permit Issued,,47.61679058,-122.3469926
6448729,Construction,800 5TH AVE,COMMERCIAL,ADD/ALT,Plan Review,4500000,7/2/15,10/16/15,,4/16/17,Permit Issued,,47.60573523,-122.3302935
6470219,Construction,5508 35TH AVE NE,COMMERCIAL,ADD/ALT,Plan Review,23000,6/15/15,10/16/15,10/23/15,4/16/17,Permit Closed,,47.6688726,-122.2899147
6476028,Construction,2576 AURORA AVE N,COMMERCIAL,ADD/ALT,Plan Review,25000,6/10/15,10/16/15,,4/16/17,Permit Issued,,47.64312975,-122.346831
6467595,Construction,1524 7TH AVE,COMMERCIAL,ADD/ALT,Plan Review,246730,5/19/15,10/16/15,,4/16/17,Permit Issued,,47.6125952,-122.3338157
6492002,Construction,801 2ND AVE,COMMERCIAL,ALTER,Plan Review,196384,8/27/15,10/16/15,,4/16/17,Permit Issued,,47.60370224,-122.3344821
6494418,Construction,1301 4TH AVE,COMMERCIAL,ALTER,Plan Review,72481,9/11/15,10/16/15,,4/16/17,Permit Issued,,47.60827954,-122.3353763
6496028,Construction,701 5TH AVE,COMMERCIAL,ALTER,Plan Review,308047,9/22/15,10/16/15,,4/16/17,Permit Issued,,47.60454089,-122.3307351
6488428,Construction,414 OLIVE WAY,COMMERCIAL,ALTER,Plan Review,166822,8/6/15,10/16/15,,4/16/17,Permit Issued,,47.61256138,-122.3380966
6483152,Construction,9709 3RD AVE NE,COMMERCIAL,ALTER,Plan Review,1,7/8/15,10/16/15,,,Permit Issued,,47.69917859,-122.3268184
6182636,Construction,4555 ROOSEVELT WAY NE,COMMERCIAL,NEW,Plan Review,5277154,6/23/08,10/16/15,,4/16/17,Permit Issued,3004008,47.66272707,-122.3179988
6500531,Construction,8854 DELRIDGE WAY SW,COMMERCIAL,ADD/ALT,No plan review,20000,10/19/15,10/19/15,,4/19/17,Permit Issued,,47.52317152,-122.359982
6495048,Construction,3414 2ND AVE S,COMMERCIAL,ADD/ALT,No plan review,20000,10/19/15,10/19/15,,4/19/17,Permit Issued,,47.57321791,-122.3310567
6481848,Construction,1626 BOREN AVE,COMMERCIAL,ADD/ALT,Plan Review,38500,9/8/15,10/19/15,,4/19/17,Permit Issued,,47.61531236,-122.3301899
6472340,Construction,3876 BRIDGE WAY N,COMMERCIAL,ADD/ALT,Plan Review,50000,7/15/15,10/19/15,,4/19/17,Permit Issued,,47.65380862,-122.3435471
6495152,Construction,800 UNION ST,COMMERCIAL,ALTER,Plan Review,60000,9/16/15,10/19/15,11/20/15,4/19/17,Permit Closed,,47.61195348,-122.3316861
6494770,Construction,2015 WESTERN AVE,COMMERCIAL,ALTER,Plan Review,150000,9/15/15,10/19/15,,4/19/17,Permit Issued,,47.61083028,-122.3448734
6496030,Construction,1201 3RD AVE,COMMERCIAL,ALTER,Plan Review,752505.68,9/22/15,10/19/15,,4/19/17,Permit Issued,,47.60723772,-122.3361213
6495730,Construction,2003 WESTERN AVE,COMMERCIAL,ALTER,Plan Review,150000,9/21/15,10/19/15,11/3/15,4/19/17,Permit Closed,,47.61083028,-122.3448734
6500741,Construction,735 10TH AVE E,COMMERCIAL,ADD/ALT,No plan review,6000,10/20/15,10/20/15,,4/20/17,Permit Issued,,47.62637086,-122.3205498
6500855,Construction,1001 BOYLSTON AVE,COMMERCIAL,ADD/ALT,No plan review,300000,10/20/15,10/20/15,,4/20/17,Permit Issued,,47.61074717,-122.3226022
6500718,Construction,225 12TH AVE S,COMMERCIAL,ADD/ALT,No plan review,6000,10/20/15,10/20/15,,4/20/17,Permit Issued,,47.60029661,-122.317468
6500753,Construction,201 BROADWAY E,COMMERCIAL,ADD/ALT,No plan review,146500,10/20/15,10/20/15,,4/20/17,Permit Issued,,47.62028111,-122.3213052
6485401,Construction,925 4TH AVE,COMMERCIAL,ADD/ALT,Plan Review,7500,9/24/15,10/20/15,,4/20/17,Permit Issued,,47.60549679,-122.3332089
6474095,Construction,140 4TH AVE N,COMMERCIAL,ADD/ALT,Plan Review,549000,7/20/15,10/20/15,,4/20/17,Permit Issued,,47.61915912,-122.3485868
6461831,Construction,320 E PIKE ST,COMMERCIAL,ADD/ALT,Plan Review,500000,4/23/15,10/20/15,,4/20/17,Permit Issued,,47.61433171,-122.3271915
6494995,Construction,505 1ST AVE S,COMMERCIAL,ALTER,Plan Review,1400000,9/16/15,10/20/15,,4/20/17,Permit Issued,3005586,47.59767176,-122.3346883
6498244,Construction,87 LENORA ST,COMMERCIAL,ALTER,Plan Review,80000,10/5/15,10/20/15,,4/20/17,Permit Issued,,47.61123274,-122.3444769
6501099,Construction,333 BOREN AVE N,COMMERCIAL,ADD/ALT,No plan review,4000,10/21/15,10/21/15,,4/21/17,Permit Issued,,47.62113072,-122.3363095
6501096,Construction,333 BOREN AVE N,COMMERCIAL,ADD/ALT,No plan review,2000,10/21/15,10/21/15,,4/21/17,Permit Issued,,47.62113072,-122.3363095
6499888,Construction,1918 8TH AVE,COMMERCIAL,ADD/ALT,No plan review,40000,10/21/15,10/21/15,,4/21/17,Permit Issued,,47.61540055,-122.3358177
6501044,Construction,520 PIKE ST,COMMERCIAL,ADD/ALT,No plan review,3000,10/21/15,10/21/15,,4/21/17,Permit Issued,,47.61125861,-122.3349503
6493365,Construction,7320 35TH AVE NE,COMMERCIAL,ADD/ALT,No plan review,165000,10/21/15,10/21/15,,4/21/17,Permit Issued,,47.68203148,-122.2896133
6482687,Construction,333 ELLIOTT AVE W,COMMERCIAL,ADD/ALT,Plan Review,570000,9/14/15,10/21/15,,4/21/17,Permit Issued,,47.62101614,-122.3618987
6481995,Construction,116 STEWART ST,COMMERCIAL,ADD/ALT,Plan Review,41800,9/10/15,10/21/15,,4/21/17,Permit Issued,,47.6109434,-122.3407681
6479275,Construction,601 UNION ST,COMMERCIAL,ADD/ALT,Plan Review,206000,9/4/15,10/21/15,,4/21/17,Permit Issued,,47.610431,-122.3320769
6467210,Construction,900 8TH AVE,COMMERCIAL,ADD/ALT,Plan Review,100000,8/26/15,10/21/15,10/23/15,4/21/17,Permit Closed,,47.60766925,-122.3280218
6475393,Construction,1701 MINOR AVE,COMMERCIAL,ADD/ALT,Plan Review,1000000,8/6/15,10/21/15,,4/21/17,Permit Issued,,47.61627876,-122.3303227
6496598,Construction,155 NE 100TH ST,COMMERCIAL,ALTER,Plan Review,80820,9/24/15,10/21/15,,4/21/17,Permit Issued,,47.70105381,-122.3266082
6501012,Site Development,1521 NW 50TH ST,COMMERCIAL,CURB CUT,No plan review,1,10/21/15,10/21/15,,4/21/17,AP Closed,,47.66475912,-122.3774305
6496776,Construction,3200 NE 125TH ST,COMMERCIAL,ADD/ALT,No plan review,120000,10/22/15,10/22/15,,4/22/17,Permit Issued,,47.71948766,-122.2938099
6501295,Construction,1518 1ST AVE S,COMMERCIAL,ADD/ALT,No plan review,35000,10/22/15,10/22/15,,4/22/17,Permit Issued,,47.58959018,-122.3337069
6486335,Construction,1701 N 45TH ST,COMMERCIAL,ADD/ALT,Plan Review,50000,9/30/15,10/22/15,,4/22/17,Permit Issued,,47.66122497,-122.3369637
6479973,Construction,1100 BROADWAY,COMMERCIAL,ADD/ALT,Plan Review,100000,9/14/15,10/22/15,,4/22/17,Permit Issued,,47.61166745,-122.3202971
6480174,Construction,2001 8TH AVE,COMMERCIAL,ADD/ALT,Plan Review,75000,8/13/15,10/22/15,,4/22/17,Permit Issued,,47.61578904,-122.3372714
6454297,Construction,2021 7TH AVE,COMMERCIAL,ADD/ALT,Plan Review,1800000,4/1/15,10/22/15,,4/22/17,Permit Issued,,47.61523711,-122.338364
6499681,Construction,1001 4TH AVE,COMMERCIAL,ALTER,Plan Review,95000,10/13/15,10/22/15,,4/22/17,Permit Issued,,47.60615304,-122.333894
6492118,Construction,436 N 34TH ST,COMMERCIAL,ALTER,Plan Review,1,8/28/15,10/22/15,,,Permit Issued,,47.65066305,-122.3529756
6465142,Demolition,124 DENNY WAY,COMMERCIAL,DEMOLITION,No plan review,1,3/24/15,10/22/15,,4/22/17,Permit Issued,3015549,47.61894243,-122.3544838
6501470,Construction,2001 8TH AVE,COMMERCIAL,ADD/ALT,No plan review,2000,10/23/15,10/23/15,,4/23/17,Permit Issued,,47.61578904,-122.3372714
6472857,Construction,1519 3RD AVE,COMMERCIAL,ADD/ALT,Plan Review,500000,8/4/15,10/23/15,,4/23/17,Permit Issued,,47.61019689,-122.338605
6476050,Construction,711 2ND AVE,COMMERCIAL,ALTER,Plan Review,200000,5/27/15,10/23/15,,4/23/17,Permit Issued,,47.60331562,-122.3339067
6488616,Construction,720 3RD AVE,COMMERCIAL,ALTER,Plan Review,50000,8/7/15,10/23/15,,4/23/17,Permit Issued,,47.60411459,-122.3322666
6496790,Construction,711 2ND AVE,COMMERCIAL,ALTER,Plan Review,100000,9/25/15,10/23/15,,4/23/17,Permit Issued,,47.60331562,-122.3339067
6480676,Construction,306 23RD AVE S,COMMERCIAL,ADD/ALT,Plan Review,65000,9/30/15,10/26/15,11/13/15,4/26/17,Permit Closed,,47.60009099,-122.3017176
6494606,Construction,400 FAIRVIEW AVE N,COMMERCIAL,ADD/ALT,Plan Review,46510,9/28/15,10/26/15,,4/26/17,Permit Issued,,47.62251637,-122.3339166
6479514,Construction,13035 LINDEN AVE N,COMMERCIAL,ADD/ALT,Plan Review,104000,8/26/15,10/26/15,,4/26/17,Permit Issued,,47.72406203,-122.3486469
6498572,Construction,1100 OLIVE WAY,COMMERCIAL,ALTER,Plan Review,550000,10/7/15,10/26/15,,4/26/17,Permit Issued,,47.61597954,-122.3308696
6495736,Demolition,1506 FRANKLIN AVE E,COMMERCIAL,DEMOLITION,No plan review,1,10/26/15,10/26/15,,4/26/17,Permit Issued,,47.63265986,-122.3246851
6501945,Construction,4250 8TH AVE NW,COMMERCIAL,ADD/ALT,No plan review,15000,10/27/15,10/27/15,,4/27/17,Permit Issued,,47.65861271,-122.3659213
6501953,Construction,1918 8TH AVE,COMMERCIAL,ADD/ALT,No plan review,2000,10/27/15,10/27/15,11/13/15,4/27/17,Permit Closed,,47.61540055,-122.3358177
6501949,Construction,345 BOREN AVE N,COMMERCIAL,ADD/ALT,No plan review,2000,10/27/15,10/27/15,,4/27/17,Permit Issued,,47.62180794,-122.3362575
6490761,Construction,1926 6TH AVE S,COMMERCIAL,ADD/ALT,No plan review,300000,10/27/15,10/27/15,12/1/15,4/27/17,Permit Closed,,47.58553216,-122.3251215
6497979,Construction,1930 6TH AVE S,COMMERCIAL,ADD/ALT,No plan review,20000,10/27/15,10/27/15,12/1/15,4/27/17,Permit Closed,,47.58553216,-122.3251215
6499246,Construction,157 ROY ST,COMMERCIAL,ADD/ALT,No plan review,200000,10/26/15,10/27/15,,4/27/17,Permit Issued,,47.62519788,-122.3538539
6496488,Construction,300 PINE ST,COMMERCIAL,ADD/ALT,Plan Review,7500,10/8/15,10/27/15,11/2/15,4/27/17,Permit Closed,,47.61130513,-122.3384511
6480311,Construction,1000 4TH AVE,COMMERCIAL,ADD/ALT,Plan Review,60000,7/13/15,10/27/15,,4/27/17,Permit Issued,,47.6064911,-122.3329829
6405339,Construction,6100 4TH AVE S,COMMERCIAL,ADD/ALT,Plan Review,500000,12/10/14,10/27/15,,4/27/17,Permit Issued,,47.54699833,-122.3288321
6487153,Construction,1017 E UNION ST,COMMERCIAL,NO CONSTRUCTION,Plan Review,1,8/19/15,10/27/15,11/13/15,4/27/17,Permit Closed,,47.6127059,-122.3186641
6502171,Construction,600 BROADWAY,COMMERCIAL,ADD/ALT,No plan review,187000,10/28/15,10/28/15,,4/28/17,Permit Issued,,47.60779023,-122.3201477
6429516,Construction,2917 S SNOQUALMIE ST,COMMERCIAL,ADD/ALT,Plan Review,185000,9/28/15,10/28/15,,4/28/17,Permit Issued,3018264,47.5613122,-122.2948442
6473273,Construction,3655 34TH AVE W,COMMERCIAL,ADD/ALT,Plan Review,10000,9/10/15,10/28/15,11/23/15,4/28/17,Permit Closed,,47.65390922,-122.4011305
6462681,Construction,1005 TERRACE ST,COMMERCIAL,ADD/ALT,Plan Review,160000,4/16/15,10/28/15,,4/28/17,Permit Issued,,47.60445762,-122.3217291
6497981,Construction,1109 2ND AVE,COMMERCIAL,ALTER,Plan Review,700000,10/2/15,10/28/15,,4/28/17,Permit Issued,,47.6061431,-122.3367534
6493465,Construction,1109 2ND AVE,COMMERCIAL,ALTER,Plan Review,890000,9/4/15,10/28/15,,4/28/17,Permit Issued,,47.6061431,-122.3367534
6502611,Construction,5900 AIRPORT WAY S,COMMERCIAL,ADD/ALT,No plan review,67900,10/29/15,10/29/15,,4/29/17,Permit Issued,,47.54957629,-122.3165954
6500766,Construction,2313 N 45TH ST,COMMERCIAL,ADD/ALT,No plan review,30000,10/29/15,10/29/15,,4/29/17,Permit Issued,,47.66123832,-122.3306076
